"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1661235579269558275","Wed May 24 05:00:01 +0000 2023","0","Pemerintah terus berkomitmen mendekatkan akses pelayanan kesehatan terhadap seluruh jemaah haji Indonesia di Arab Saudi. Klinik kesehatan haji di Madinah dilengkapi dengan laboratorium apotek poli gigi serta sarana pendukung lainnya. AAS #FasilitasKesehatan #JemaahHaji https://t.co/SUH3X9xm5S","1661235579269558275","https://pbs.twimg.com/media/Fw2wWKtWAAADDyG.jpg","","in","iNews Tower Jakarta","0","0","0","https://x.com/SeputariNews/status/1661235579269558275","375995332","SeputariNews"
"1405103945144537088","Wed Jun 16 10:04:20 +0000 2021","0","1.669 Petugas PLN Disiagakan untuk Amankan Fasilitas Kesehatan #fasilitaskesehatan #PetugasPLN https://t.co/JTJ2zWHDzs https://t.co/HspWw7it8x","1405103945144537088","https://pbs.twimg.com/media/E3_ul50XIAM0gsO.jpg","","in","Kota Surabaya, Jawa Timur","0","0","1","https://x.com/superradioid/status/1405103945144537088","816345224037343232","superradioid"
"1458439907936915460","Wed Nov 10 14:22:25 +0000 2021","2","Yuk turut isi survei yang datanya akan diolah oleh Divisi Riset AIMI untuk mengetahui gambaran pelaksanaan dukungan menyusui di fasilitas kesehatan melalui tautan berikut: https://t.co/70B12cdhev #surveiaimi2021 #dukungmenyusui #dukunganmenyusui #fasilitaskesehatan #faskes https://t.co/HiCFG4tjqE","1458439907936915460","https://pbs.twimg.com/media/FD1rXbuUYAEvKkb.jpg","","in","ÜT: -7.3479734,112.7591641","2","0","3","https://x.com/aimi_asi/status/1458439907936915460","57045461","aimi_asi"
"1224584622090203136","Tue Feb 04 06:45:00 +0000 2020","1","Sebanyak 238 warga yang diobservasi di Fasilitas Kesehatan Natuna Kepulauan Riau mengisi kegiatan dengan berolahraga. Untuk mengisi waktu mereka juga bermain permainan tradisional. (RDY) #iNews #iNewsPagi #WNI #Olahraga #Wuhan #China #Natuna #FasilitasKesehatan https://t.co/FgywD0qnL4","1224584622090203136","https://pbs.twimg.com/amplify_video_thumb/1224521143190614016/img/yqP4XBOwI8kT0K_z.jpg","","in","iNews Tower Jakarta","0","0","2","https://x.com/SeputariNews/status/1224584622090203136","375995332","SeputariNews"
"1696000181614080428","Mon Aug 28 03:22:08 +0000 2023","0","Faskes di Indonesia emang sekarang masih agak kurang. Entah obat-obatan tenaga kesehatan maupun sistem layanannya. Semoga kedepannya bakal lebih optimal aamiin! #faskes #kesehatan #indonesia #fasilitaskesehatan #arsjadrasjid #kadin https://t.co/DHbWvgF2aJ","1696000181614080428","https://pbs.twimg.com/media/F4lnKn8aAAAr554.jpg","","in","Cilebut, Kab. Bogor","0","0","0","https://x.com/fhrnurdiansyah/status/1696000181614080428","1561647761673830401","fhrnurdiansyah"
"1149163125641375744","Thu Jul 11 03:46:54 +0000 2019","15","Totalitas Muhammadiyah Perbaiki Fasilitas Kesehatan di Palu https://t.co/NHWWfDpGEZ #muhammadiyah #fasilitaskesehatan #palu https://t.co/lAuxsloHFt","1149163125641375744","https://pbs.twimg.com/media/D_KlxKJVAAA7X-Q.jpg","","in","Indonesia","0","0","3","https://x.com/muhammadiyah/status/1149163125641375744","73309923","muhammadiyah"
"1575445196871172096","Thu Sep 29 11:19:39 +0000 2022","0","BPJS menanggung biaya dan fasilitas layanan gawat darurat untuk anak-anak. Nah berikut adalah 27 kriteria gawat darurat anak yang dapat kamu klaim dengan BPJS Moms #kumparanMOM #Infografis #BPJS #GawatDarurat #Anak #FasilitasKesehatan https://t.co/DUKiUGPdo9","1575445196871172096","https://pbs.twimg.com/media/Fd0a4vtaEAAobCL.jpg","","in","","0","0","2","https://x.com/kumparanMOM/status/1575445196871172096","929046798315896837","kumparanMOM"
"1238445492561825792","Fri Mar 13 12:43:09 +0000 2020","0","Seorang ayah membawa jasad anaknya yang telah meninggal menggunakan sepeda motor dari sebuah Puskesmas di Indragiri Riau. Hal ini disebabkan supir ambulans tidak ada di tempat.HEL #MNCTVNews #LintasiNewsSiang #Bayi #Fasilitaskesehatan #Ambulans #Riau #Jakarta https://t.co/hrnN3dssnc","1238445492561825792","https://pbs.twimg.com/media/ES_XmQ1VAAAdPjD.jpg","","in","Indonesia","0","0","0","https://x.com/Lintas_MNCTV/status/1238445492561825792","61377303","Lintas_MNCTV"
"1429654631898968065","Mon Aug 23 04:00:00 +0000 2021","1","Seorang ibu di Kabupaten Seram Bagian Barat Maluku harus ditandu sejauh 37 kilometer untuk bisa melahirkan. Perjalanan sejauh itu harus ditempuh karena tak ada puskesmas dan tenaga medis di desanya. RDY #BuletiniNews #GTVNews #FasilitasKesehatan #IbuHamil #Maluku #Puskesmas https://t.co/EdjHfqdheK","1429654631898968065","https://pbs.twimg.com/amplify_video_thumb/1429633765639217156/img/HKY3e7SZQBb1MPaZ.jpg","","in","Jakarta, Indonesia","0","0","1","https://x.com/GTVID_News/status/1429654631898968065","543264218","GTVID_News"
"1698901483788628172","Tue Sep 05 03:30:52 +0000 2023","0","Menurut CNBC tahun 2019 kesehatan Indonesia terburuk peringkatnya. Gawat kalau kita bahas soal masalah kesehatan Indonesia sih gak akan ada habisnya ya. #karyamukebanggaanbangsamu #golkar #golkarindonesia #fasilitaskesehatan https://t.co/B4h5s60m6D","1698901483788628172","https://pbs.twimg.com/media/F5O1162aQAAazpN.jpg","","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/_Golkar2024/status/1698901483788628172","1519493242470866947","_Golkar2024"
