"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1634494944953110529","Sat Mar 11 10:02:16 +0000 2023","1","RIP dr. Mawar Masih banyak juga kok dokter yang berjuang untuk negara tercinta kita ini #dokterIndonesia https://t.co/NKUJDpkvcB","1634494944953110529","https://pbs.twimg.com/ext_tw_video_thumb/1634494835779604482/pu/img/tqQzKrYbIrKhZAoq.jpg","","in","","0","0","0","https://x.com/ira_alfian/status/1634494944953110529","1633136254337576962","ira_alfian"
"1666002856288321537","Tue Jun 06 08:43:28 +0000 2023","1","Apakah ...??? #indonesia #dokter #dokterindonesia #stoppembahasanruukesehatan #stoppembahasanruuomnibus #stoppembahasanruukesehatanomnibus #stoppembahasanruukesehatan https://t.co/Ho6EKVWA4u","1666002856288321537","https://pbs.twimg.com/ext_tw_video_thumb/1666002806401298434/pu/img/guYRg9mF3ogHrP83.jpg","","in","Semarang","0","0","1","https://x.com/tomiindrawan/status/1666002856288321537","60498549","tomiindrawan"
"1678025639247646720","Sun Jul 09 12:57:43 +0000 2023","23","Congratulations to young doctors of JDN Indonesia under @PBIDI and affiliated formally and directly to @WMAJDN for the first assembly &amp; gathering 🇲🇨 #Dokter #dokterIndonesia https://t.co/ymFEs8dJ5l","1678025639247646720","https://pbs.twimg.com/ext_tw_video_thumb/1678025458196291584/pu/img/GFlOxl9l-a1FJU4X.jpg","","en","Upper East Side, Manhattan","0","2","10","https://x.com/dhiendaln/status/1678025639247646720","1655795941851680769","dhiendaln"
"1714081012085572094","Tue Oct 17 00:48:54 +0000 2023","0","#pediatrician #dentist #dokter #dokteranak #doktertht #dokterkandungan #dokterspesialis #dokterumum #doktermuda #doktercantik #doktergigi #dokterkecantikan #dokterkulit #dokterbedah #doktermata #dokterestetika #dokterindonesia #dokterspog https://t.co/UH7O3yDbtI","1714081012085572094","https://pbs.twimg.com/ext_tw_video_thumb/1714080962613743616/pu/img/gSfvF4RwRsguuyZf.jpg","","qme","Yogyakarta, Indonesia","0","0","0","https://x.com/ScrubYuni/status/1714081012085572094","1639133950177345537","ScrubYuni"
"1666031965429202944","Tue Jun 06 10:39:08 +0000 2023","1","Pafa suatu fase #indonesia #dokter #dokterindonesia #stoppembahasanruukesehatan #stoppembahasanruuomnibus #stoppembahasanruukesehatanomnibus #stoppembahasanruukesehatan https://t.co/P0jEs3bSA9","1666031965429202944","https://pbs.twimg.com/ext_tw_video_thumb/1666031868708519936/pu/img/ZFFUdsB9Gu8iHNIH.jpg","","es","Semarang","0","0","1","https://x.com/tomiindrawan/status/1666031965429202944","60498549","tomiindrawan"
"1659890505130594307","Sat May 20 11:55:10 +0000 2023","0","Tetap satu kata #idi #dokter #dokterindonesia #stoppembahasanruukesehatan #stoppembahasanruukesehatan https://t.co/EV55E0ccqu","1659890505130594307","https://pbs.twimg.com/ext_tw_video_thumb/1659890425946341376/pu/img/3jDVkn2V22drAQzV.jpg","","in","Semarang","0","0","0","https://x.com/tomiindrawan/status/1659890505130594307","60498549","tomiindrawan"
"1668768148529745920","Tue Jun 13 23:51:45 +0000 2023","1","Yakin aman datanya? #dokter #dokterindonesia #StopPembahasanRUUKesehatan #StopPembahasanRUUKesehatan https://t.co/EUUNqA8ctM","1668768148529745920","https://pbs.twimg.com/ext_tw_video_thumb/1668768071258091521/pu/img/khnaa-ySWeWK-PX-.jpg","","in","Semarang","0","0","0","https://x.com/tomiindrawan/status/1668768148529745920","60498549","tomiindrawan"
"1666786428125347842","Thu Jun 08 12:37:06 +0000 2023","0","At least we know where we stand #indonesia #dokter #dokterindonesia #dokterindonesiabersatu #stoppembahasanruukesehatan #stoppembahasanruukeaehatan https://t.co/sQFL84co6I","1666786428125347842","https://pbs.twimg.com/ext_tw_video_thumb/1666786394688323584/pu/img/vqBSG7J7DiQSbTNa.jpg","","en","Semarang","0","0","0","https://x.com/tomiindrawan/status/1666786428125347842","60498549","tomiindrawan"
"1610807357176680449","Thu Jan 05 01:16:15 +0000 2023","1","6th Annual Scientific Meeting On Emergency Medicine 09-12 Maret 2023 - Grand Mercure Yogyakarta Link pendaftaran : https://t.co/I89sJetHjv #workshop #symposium #perdamsi #dokteremergensi #emergensiindonesia #dokterindonesia #perawat #Emergency #emergencymedicine https://t.co/JoZANE8lOl","1610807357176680449","https://pbs.twimg.com/ext_tw_video_thumb/1610807282870386688/pu/img/at3fcOMw6RzydRbF.jpg","","en","Indonesia","0","0","1","https://x.com/perdamsi/status/1610807357176680449","1455690194061971464","perdamsi"
"1750017203146248204","Wed Jan 24 04:46:29 +0000 2024","0","Yuk kenalan sama #dokterkece di #RadjakHospitalCengkareng Ada #dokter gigi spesialis konservasi gigi dan spesialis ortopedi yang siap tangani berbagai kondisi kesehatanmu. Siapa nih dokter favoritmu? Tulis di bawah ya #dokterindonesia #cengkareng https://t.co/07mudGwfzi","1750017203146248204","https://pbs.twimg.com/ext_tw_video_thumb/1750017075811430400/pu/img/L-os7aKIIsXVvKoM.jpg","","in","Indonesia","0","0","0","https://x.com/RadjakHospital/status/1750017203146248204","1469210584948240387","RadjakHospital"
"1742816908045688994","Thu Jan 04 07:55:05 +0000 2024","0","Kenalan sama #dokterkece di #RadjakHospitalPurwakarta yuk! Mulai dari #dokter umum spesialis bedah ortopedi dan bedah saraf siap menangani masalah kesehatanmu. Siapa nih dokter favoritmu? Share di kolom komentar ya #dokterindonesia #purwakarta https://t.co/Oosu0jQ712","1742816908045688994","https://pbs.twimg.com/ext_tw_video_thumb/1742816857567244288/pu/img/KChTbPK1ya5VH3fb.jpg","","in","Indonesia","0","0","0","https://x.com/RadjakHospital/status/1742816908045688994","1469210584948240387","RadjakHospital"
"1665563148655501317","Mon Jun 05 03:36:13 +0000 2023","0","Minggu 4 Juni 2023 saya mengikuti Seminar Series Fitofarmaka yang diadakan oleh Ikatan Dokter Indonesia (IDI) wilayah Jawa Timur di Hotel Bumi Surabaya #seminar #dokter #kesehatan #dokterindonesia https://t.co/LCCDktmGC5","1665563148655501317","https://pbs.twimg.com/ext_tw_video_thumb/1665562988533907461/pu/img/K__N_ap6M1A8P7pM.jpg","","in","","0","0","0","https://x.com/dr_linaazizah/status/1665563148655501317","1661943704209485824","dr_linaazizah"
"1659604734540660736","Fri May 19 16:59:37 +0000 2023","55","Seburuk2nya Makhluk adalah yg menyebut Saudaranya sendiri dg sebutan Binatang.... Naudzubillahimindzalik Bertobatlah wahai saudara mintalah maaf kesegenap (ribuan)saudaramu yg kau sebut... apa mampu? ... atau mau totalan dibelakang?... #dokter #dokterindonesia https://t.co/iXRjUnXlfy","1659604734540660736","https://pbs.twimg.com/media/FwgZtQVagAASwFq.jpg","","in","Kota Surabaya, Jawa Timur","2","2","18","https://x.com/drNikoAH/status/1659604734540660736","4906260270","drNikoAH"
"1680723139368726528","Sun Jul 16 23:36:37 +0000 2023","0","Salah satu peserta chalenge JDN Indonesia https://t.co/qX0yybs7K9 #dokterindonesia https://t.co/5rFD1t5iba","1680723139368726528","https://pbs.twimg.com/ext_tw_video_thumb/1680723021278093312/pu/img/BWQm7lhKindy9u36.jpg","","in","West Sumatra, Indonesia","0","0","0","https://x.com/dharmawiguna/status/1680723139368726528","116468854","dharmawiguna"
"1796833631769657699","Sat Jun 01 09:18:16 +0000 2024","0","Kavling Villa Bogor Timur IDR 370 rb ~ 850 rb /m² AJB #jualkavling #dijualkavling #jualtanah #dijualtanah #bali #tanahdijual #kavlingdijual #bogor #tangerang #bsdcity #pondokindah #jakarta #depok #bandung #sukabumi #bumn #golfindonesia #iwapi #banten #pengusaha #dokterindonesia https://t.co/rOiI1KgQtD","1796833631769657699","https://pbs.twimg.com/ext_tw_video_thumb/1796833545257910272/pu/img/_nz-xGgxL3t4_j1k.jpg","","in","Bogor, Jawa Barat","0","0","0","https://x.com/boyciomas/status/1796833631769657699","3146457877","boyciomas"
"1716705714234904894","Tue Oct 24 06:38:31 +0000 2023","0","Selamat HUT IDI ke-73 tahun #HUTIDI #HUTIDIke73 #IKATANDOKTERINDONESIA #dokterindonesia #jokoprayitno #DPRDDapil3 #Ujungtanjung #tanahputih #pujud #tanjungmedan #rantokopar #sintong #sedinginan #spbenar #menggala #siarangarang #RokanHilir #KamiAnakRiau https://t.co/4OQRLpr7hI","1716705714234904894","https://pbs.twimg.com/media/F9L2vMgbkAAtdaS.jpg","","in","Ujung tanjung","0","0","0","https://x.com/prayitno2024/status/1716705714234904894","1569597866787872768","prayitno2024"
"1716638640883835146","Tue Oct 24 02:12:00 +0000 2023","0"," Selamat Hari Dokter Indonesia! ‍️ Terimakasih kepada para dokter Indonesia atas upaya luar biasa dalam merawat dan menyelamatkan nyawa. #dokterlely #informasiseputarjantung #dokter #haridokterindonesia #selamatharidokterindonesia #dokterindonesia #ikatandokterindonesia https://t.co/aXehzcBV6O","1716638640883835146","https://pbs.twimg.com/media/F9G1CHObIAA2nDZ.jpg","","in","","0","0","0","https://x.com/DokterLely/status/1716638640883835146","1564139722397478913","DokterLely"
"1669289329347395584","Thu Jun 15 10:22:44 +0000 2023","1","Bismillah Soal hasil Urusan Allah #indonesia #dokter #dokterindonesia #dokterindonesiabersatu #stoppembahasanruukesehatan #stoppembahasanruukesehatan https://t.co/uZ2RACbZbX","1669289329347395584","https://pbs.twimg.com/media/FyqBzE9aQAAte9G.jpg","","in","Semarang","0","0","0","https://x.com/tomiindrawan/status/1669289329347395584","60498549","tomiindrawan"
