"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1790638247376486909","Wed May 15 07:00:01 +0000 2024","6","Sebanyak 1 3 juta anak Indonesia belum pernah diimunisasi sama sekali sejak 5 tahun terakhir. Imunisasi yang dimaksud adalah pentavalen. #detikhealth #Imunisasi https://t.co/y5aozD8os6","1790638247376486909","https://pbs.twimg.com/ext_tw_video_thumb/1790588160126382080/pu/img/tfRpXvCtMkBW_2c2.jpg","","in","Jakarta - Indonesia","0","0","6","https://x.com/detikHealth/status/1790638247376486909","104446991","detikHealth"
"1790260755536748871","Tue May 14 06:00:00 +0000 2024","2","Pemerintah rupanya mengalami sejumlah kendala dalam melancarkan introduksi program vaksinasi baru untuk imunisasi anak. Salah satunya sebanyak 38% orang tua masih takut akan imunisasi ganda pada anak mereka. Apa pendapatmu mengenai hal tersebut? #detikhealth #Imunisasi https://t.co/FPgZmAApkB","1790260755536748871","https://pbs.twimg.com/ext_tw_video_thumb/1790229795445616640/pu/img/S1NmypqA47eEi7s_.jpg","","in","Jakarta - Indonesia","0","2","3","https://x.com/detikHealth/status/1790260755536748871","104446991","detikHealth"
"1642688918767411200","Mon Apr 03 00:42:12 +0000 2023","2","#Balita #Indonesia hayu #imunisasi #Polio https://t.co/Ag6ZrFgpiU","1642688918767411200","https://pbs.twimg.com/ext_tw_video_thumb/1642688863750733824/pu/img/MOYfYaddHrSSgidX.jpg","","es","Kota Bandung","1","0","1","https://x.com/PKM_Pasundan/status/1642688918767411200","717261507499663360","PKM_Pasundan"
"1791020834741485977","Thu May 16 08:20:17 +0000 2024","2","Imunisasi menjadi hal yang penting bagi anak-anak hingga orang dewasa. Lantas bagaimana jika kita lupa pernah diimunisasi atau tidak? Ini saran dari IDAI! #detikhealth #Imunisasi #IDAI https://t.co/B6JCSTojv6","1791020834741485977","https://pbs.twimg.com/ext_tw_video_thumb/1791020794882998272/pu/img/EQscatYcF1QRtNw9.jpg","","in","Jakarta - Indonesia","0","0","2","https://x.com/detikHealth/status/1791020834741485977","104446991","detikHealth"
"1666844973730516992","Thu Jun 08 16:29:44 +0000 2023","0","Kenali beda #vaksin DTP dan DTaP yuk Ma-Pa.. Manakah yg seringkali diikuti kejadian demam pasca imunisasi? Apa yg Ma-Pa lakukan bila ada demam? #imunisasi #vaksinDPT #infokesehatanak #dunianaksehat #ceritadoktergaluh https://t.co/6iEirSEPfj","1666844973730516992","https://pbs.twimg.com/ext_tw_video_thumb/1666844928104886273/pu/img/skbuzv19K8LZOY7N.jpg","","in","","0","0","1","https://x.com/galuhmartinn/status/1666844973730516992","74708517","galuhmartinn"
"1667381307561717763","Sat Jun 10 04:00:56 +0000 2023","0","Ayah juga bisa bantu anak menghadapi rasa sakit saat diimunisasi. Setuju gak Moms? #momsupdate #update #mom #refreshment #ayah #anak #imunisasi https://t.co/MOndyvDCCu","1667381307561717763","https://pbs.twimg.com/ext_tw_video_thumb/1667381104964169728/pu/img/lxig2z4XhzToJLJj.jpg","","in","","0","0","0","https://x.com/kumparanMOM/status/1667381307561717763","929046798315896837","kumparanMOM"
"1686951824685961216","Thu Aug 03 04:07:11 +0000 2023","3","Masuk Bulan Imunisasi Anak Sekolah tau BIAS nih Moms. Waktunya Si Kecil divaksin Untuk BIAS bulan Agustus ini akan diadakan Vaksin MR untuk anak kelas 1 SD sertaa vaksin HPV untuk anak kelas 5 (dosis pertama) dan 6 SD (dosis kedua). #vaksin #vaksinanak #imunisasi https://t.co/mWlX9r51nW","1686951824685961216","https://pbs.twimg.com/ext_tw_video_thumb/1686951570909642753/pu/img/FixgIRK28k1tnvW0.jpg","","in","Jakarta Capital Region","0","0","1","https://x.com/sehatq/status/1686951824685961216","1066960945115590656","sehatq"
"1689510866742636545","Thu Aug 10 05:35:54 +0000 2023","0","IMUNISASI HPV #imunisasi #MEDIAPEMERSATUBANGSA #TVRIYogyakarta https://t.co/HLcZKg2USa","1689510866742636545","https://pbs.twimg.com/ext_tw_video_thumb/1689508552082391040/pu/img/cAvq-5723Z4Ln26F.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/tvriyogyakarta/status/1689510866742636545","712482841628532737","tvriyogyakarta"
"1747457570087018578","Wed Jan 17 03:15:25 +0000 2024","6","#SahabatSekolahDasar Cegah sakit Difteri dan Tetanus dengan Imunisasi DT/Td. Pastikan anak Anda memperoleh imunisasi DT/Td lanjutan di Sekolah. Informasi lebih lanjut hubungi Sekolah atau Puskesman. #Imunisasi#KampanyeSekolahSehat#MerdekaBelajar#CerdasBerkarakter https://t.co/aCjehpSU2X","1747457570087018578","https://pbs.twimg.com/media/GEA3Y12bkAAxg-0.jpg","","in","","0","1","2","https://x.com/ditpsd_dikbud/status/1747457570087018578","1087249529303224320","ditpsd_dikbud"
"1648933029166092289","Thu Apr 20 06:14:04 +0000 2023","0","Sejatinya imunisasi bertujuan memberikan vaksin ke dalam tubuh sebagai upaya untuk meningkatkan kekebalan seseorang secara aktif agar tubuh tahan terhadap penyakit tertentu #imunisasi #PID https://t.co/TrABj2Igvn https://t.co/3hOYzgggsK","1648933029166092289","https://pbs.twimg.com/media/FuIv2ckaIAAnviY.jpg","","in","","0","0","0","https://x.com/mamanggraphic/status/1648933029166092289","598403240","mamanggraphic"
"1758416986986697105","Fri Feb 16 09:04:14 +0000 2024","1","Selamat Sore Healthiest! Vaksin pentabio sudah bisa didapatkan kembali di Puskesmas Gribig. Jadwal pelaksanaan imunisasi pentabio mengikuti jadwal imunisasi Puskesmas Gribig yaitu setiap hari Rabu dan Sabtu. #VaksinPentabio #Imunisasi #GERMAS https://t.co/aPwxfUHUgC","1758416986986697105","https://pbs.twimg.com/media/GGcm7F8a0AAs0ZX.jpg","","in","Kedungkandang, Indonesia","0","0","2","https://x.com/GribigPuskesmas/status/1758416986986697105","1295540950266073088","GribigPuskesmas"
"1663041946129166336","Mon May 29 04:37:52 +0000 2023","1","Hai Ma-Pa.. Ada jadwal #imunisasi bayi dan anak terbaru lho yg dikeluarkan IDAI kemarin. Tambahan dari yang lama: - Vaksin Dengue (demam berdarah) bisa dimulau dari usia 6 tahun. - Vaksin Rotavirus PCV dan HPV sudah masuk program pemerintah yg akan diberikan secara gratis. https://t.co/BOoMJFwf3Q","1663041946129166336","https://pbs.twimg.com/media/FxRP1TaaAAAy8KR.jpg","","in","","0","0","1","https://x.com/galuhmartinn/status/1663041946129166336","74708517","galuhmartinn"
"1762454312209551479","Tue Feb 27 12:27:07 +0000 2024","0","Perlunya MoU Untuk Percepatan Cakupan Akta Kelahiran dan Imunisasi https://t.co/zYLW6OQcTr #imunisasi #aktakelahiran #dinaskesehatan #dukcapil #yp2kp #unicef #papua #papuatengah https://t.co/2kRYAW8QCd","1762454312209551479","https://pbs.twimg.com/media/GHV-1yVaAAAhd9D.png","","in","Nabire Papua Indonesia","0","0","0","https://x.com/nabirenet/status/1762454312209551479","1189741956","nabirenet"
"1758469523454492711","Fri Feb 16 12:32:59 +0000 2024","1","Hallo #SahabatKominfo.. Yuk kenali jenis - jenis vaksin yang diberikan pada Imunisasi Rutin Lengkap untuk anak.. Jangan lupa untuk selalu mengikuti imunisasi di Posyandu maupun di Puskesmas ya.. Semoga informasi ini bermanfaat #imunisasi #puskesmas #posyandu #kabupatenmalang https://t.co/MfuMp7vurB","1758469523454492711","https://pbs.twimg.com/media/GGdWtkVbcAAzKN6.jpg","","in","Malang, Jawa Timur","0","0","2","https://x.com/KominfoKabMlg/status/1758469523454492711","912891551407321088","KominfoKabMlg"
"1691421039094558720","Tue Aug 15 12:06:15 +0000 2023","0","Sayur labu sambal terasi Besok hari Rabu jadwalnya imunisasi~~ Halo Ayah Bunda mulai 15 Agustus 2023 Imunisasi Rotavirus (RV) resmi menjadi salah satu imunisasi dasar lengkap. Yuk dapatkan imunisasi RV di Puskesmas agar bayi terlindung dari diare berat. #imunisasi #GERMAS https://t.co/lPRU3mWOPJ","1691421039094558720","https://pbs.twimg.com/media/F3kid9gaMAIGO9-.jpg","","in","Kedungkandang, Indonesia","0","1","0","https://x.com/GribigPuskesmas/status/1691421039094558720","1295540950266073088","GribigPuskesmas"
"1762109712508854349","Mon Feb 26 13:37:48 +0000 2024","0","Tingkatkan Cakupan Akta Kelahiran dan Imunisasi UNICEF Melalui YP2KP Gelar Rakor Tingkat Provinsi https://t.co/zQd3Puf3zY #unicef #yp2kp #imunisasi #dukcapilnabire #dinkesnabire https://t.co/DMAMO6u3pb","1762109712508854349","https://pbs.twimg.com/media/GHRFbnxbMAAroID.png","","in","Nabire Papua Indonesia","0","0","0","https://x.com/nabirenet/status/1762109712508854349","1189741956","nabirenet"
"1795820926027882607","Wed May 29 14:14:08 +0000 2024","0","Tutup Rakerkesda Papua Tengah Tahun 2024 Ini Pesan Kadinkes Silwanus Sumule https://t.co/VATMe4hMPC #rakerkesda #dinkespapuatengah #papuatengah #papua #nabire #imunisasi #polio https://t.co/EuT2ZM81Hd","1795820926027882607","https://pbs.twimg.com/media/GOwJl0BawAAG21D.png","","in","Nabire Papua Indonesia","0","0","0","https://x.com/nabirenet/status/1795820926027882607","1189741956","nabirenet"
